id,date_time,air_temp,RH,logger_ID,site,location
1,18/08/2023 21:34,4.65,80.3,21333838,MAM,EXT
1,18/08/2023 23:04,4.15,83.88,21333838,MAM,EXT
1,19/08/2023 0:34,4.21,80.04,21333838,MAM,EXT
1,19/08/2023 2:04,3.75,73.66,21333838,MAM,EXT
1,19/08/2023 3:34,3.7,74.32,21333838,MAM,EXT
1,19/08/2023 5:04,3.02,77.29,21333838,MAM,EXT
1,19/08/2023 6:34,3.25,75.51,21333838,MAM,EXT
1,19/08/2023 8:04,3.89,76.29,21333838,MAM,EXT
1,19/08/2023 9:34,5.02,76.42,21333838,MAM,EXT
1,19/08/2023 11:04,7.2,68.54,21333838,MAM,EXT
1,19/08/2023 12:34,7.96,70.41,21333838,MAM,EXT
1,19/08/2023 14:04,7.65,73.64,21333838,MAM,EXT
1,19/08/2023 15:34,6.71,83.36,21333838,MAM,EXT
1,19/08/2023 17:04,7.11,82.16,21333838,MAM,EXT
1,19/08/2023 18:34,7.18,84.16,21333838,MAM,EXT
1,19/08/2023 20:04,7.93,81.61,21333838,MAM,EXT
1,19/08/2023 21:34,8.49,78.61,21333838,MAM,EXT
1,19/08/2023 23:04,8.3,79.84,21333838,MAM,EXT
1,20/08/2023 0:34,8.04,78.9,21333838,MAM,EXT
1,20/08/2023 2:04,7.87,79.11,21333838,MAM,EXT
1,20/08/2023 3:34,5.72,89.61,21333838,MAM,EXT
1,20/08/2023 5:04,7.82,80.82,21333838,MAM,EXT
1,20/08/2023 6:34,8.33,79.09,21333838,MAM,EXT
1,20/08/2023 8:04,8.15,82.06,21333838,MAM,EXT
1,20/08/2023 9:34,9.8,72.43,21333838,MAM,EXT
1,20/08/2023 11:04,12.76,59.54,21333838,MAM,EXT
1,20/08/2023 12:34,13.18,58.02,21333838,MAM,EXT
1,20/08/2023 14:04,12.84,56.98,21333838,MAM,EXT
1,20/08/2023 15:34,10.68,69.79,21333838,MAM,EXT
1,20/08/2023 17:04,7.94,81.26,21333838,MAM,EXT
1,20/08/2023 18:34,5.64,89.14,21333838,MAM,EXT
1,20/08/2023 20:04,4.36,91.37,21333838,MAM,EXT
1,20/08/2023 21:34,3.24,92.9,21333838,MAM,EXT
1,20/08/2023 23:04,2.71,96.37,21333838,MAM,EXT
1,21/08/2023 0:34,1.91,94.58,21333838,MAM,EXT
1,21/08/2023 2:04,1.26,95.78,21333838,MAM,EXT
1,21/08/2023 3:34,0.72,97.04,21333838,MAM,EXT
1,21/08/2023 5:04,0.93,97.16,21333838,MAM,EXT
1,21/08/2023 6:34,0.44,96.63,21333838,MAM,EXT
1,21/08/2023 8:04,0.4,97.44,21333838,MAM,EXT
1,21/08/2023 9:34,4.76,99.75,21333838,MAM,EXT
1,21/08/2023 11:04,13.26,59.82,21333838,MAM,EXT
1,21/08/2023 12:34,16.2,37.01,21333838,MAM,EXT
1,21/08/2023 14:04,16.18,42.98,21333838,MAM,EXT
1,21/08/2023 15:34,12.85,61.08,21333838,MAM,EXT
1,21/08/2023 17:04,8.66,81.59,21333838,MAM,EXT
1,21/08/2023 18:34,6.68,89.63,21333838,MAM,EXT
1,21/08/2023 20:04,5.98,91.97,21333838,MAM,EXT
1,21/08/2023 21:34,4.75,94.25,21333838,MAM,EXT
1,21/08/2023 23:04,4.13,95.06,21333838,MAM,EXT
1,22/08/2023 0:34,3.09,96.45,21333838,MAM,EXT
1,22/08/2023 2:04,2.66,96.55,21333838,MAM,EXT
1,22/08/2023 3:34,1.91,97.26,21333838,MAM,EXT
1,22/08/2023 5:04,1.34,97.63,21333838,MAM,EXT
1,22/08/2023 6:34,1.58,98.02,21333838,MAM,EXT
1,22/08/2023 8:04,3.73,96.55,21333838,MAM,EXT
1,22/08/2023 9:34,8.82,93.05,21333838,MAM,EXT
1,22/08/2023 11:04,16.84,43.05,21333838,MAM,EXT
1,22/08/2023 12:34,17.46,41.29,21333838,MAM,EXT
1,22/08/2023 14:04,16.87,45.21,21333838,MAM,EXT
1,22/08/2023 15:34,16.29,46.23,21333838,MAM,EXT
1,22/08/2023 17:04,9.9,80.18,21333838,MAM,EXT
1,22/08/2023 18:34,8.32,85.02,21333838,MAM,EXT
1,22/08/2023 20:04,7.39,94.36,21333838,MAM,EXT
1,22/08/2023 21:34,7.45,96.4,21333838,MAM,EXT
1,22/08/2023 23:04,5.87,97.64,21333838,MAM,EXT
1,23/08/2023 0:34,5.66,96.99,21333838,MAM,EXT
1,23/08/2023 2:04,6.21,98.95,21333838,MAM,EXT
1,23/08/2023 3:34,4.74,99.33,21333838,MAM,EXT
1,23/08/2023 5:04,5.38,93.09,21333838,MAM,EXT
1,23/08/2023 6:34,5.72,84.62,21333838,MAM,EXT
1,23/08/2023 8:04,6.67,77.09,21333838,MAM,EXT
1,23/08/2023 9:34,7.85,75.99,21333838,MAM,EXT
1,23/08/2023 11:04,10.75,63.83,21333838,MAM,EXT
1,23/08/2023 12:34,13,66.15,21333838,MAM,EXT
1,23/08/2023 14:04,14.45,61.85,21333838,MAM,EXT
1,23/08/2023 15:34,11.38,77.03,21333838,MAM,EXT
1,23/08/2023 17:04,10.59,82.59,21333838,MAM,EXT
1,23/08/2023 18:34,7.45,89.48,21333838,MAM,EXT
1,23/08/2023 20:04,6.3,92.25,21333838,MAM,EXT
1,23/08/2023 21:34,6.43,92.08,21333838,MAM,EXT
1,23/08/2023 23:04,6.68,91.16,21333838,MAM,EXT
1,24/08/2023 0:34,5.8,94.22,21333838,MAM,EXT
1,24/08/2023 2:04,6.17,94.21,21333838,MAM,EXT
1,24/08/2023 3:34,6.48,94.86,21333838,MAM,EXT
1,24/08/2023 5:04,5.8,93.67,21333838,MAM,EXT
1,24/08/2023 6:34,6.25,95.94,21333838,MAM,EXT
1,24/08/2023 8:04,7.6,91.8,21333838,MAM,EXT
1,24/08/2023 9:34,9.42,84,21333838,MAM,EXT
1,24/08/2023 11:04,11.31,74.16,21333838,MAM,EXT
1,24/08/2023 12:34,13.59,64.53,21333838,MAM,EXT
1,24/08/2023 14:04,13.79,65.6,21333838,MAM,EXT
1,24/08/2023 15:34,11.51,77.43,21333838,MAM,EXT
1,24/08/2023 17:04,9.08,86.89,21333838,MAM,EXT
1,24/08/2023 18:34,7.12,91.49,21333838,MAM,EXT
1,24/08/2023 20:04,5.36,94.28,21333838,MAM,EXT
1,24/08/2023 21:34,4.12,95.38,21333838,MAM,EXT
1,24/08/2023 23:04,3.16,95.74,21333838,MAM,EXT
1,25/08/2023 0:34,2.74,96.62,21333838,MAM,EXT
1,25/08/2023 2:04,2.7,96.98,21333838,MAM,EXT
1,25/08/2023 3:34,2.32,97.63,21333838,MAM,EXT
1,25/08/2023 5:04,1.7,97.44,21333838,MAM,EXT
1,25/08/2023 6:34,1.32,96.98,21333838,MAM,EXT
1,25/08/2023 8:04,2.23,93.17,21333838,MAM,EXT
1,25/08/2023 9:34,4.23,98.97,21333838,MAM,EXT
1,25/08/2023 11:04,14.89,37.16,21333838,MAM,EXT
1,25/08/2023 12:34,17.59,27.11,21333838,MAM,EXT
1,25/08/2023 14:04,17.7,29.46,21333838,MAM,EXT
1,25/08/2023 15:34,12.96,54.25,21333838,MAM,EXT
1,25/08/2023 17:04,8.86,75.4,21333838,MAM,EXT
1,25/08/2023 18:34,6.35,82.82,21333838,MAM,EXT
1,25/08/2023 20:04,4.94,85.54,21333838,MAM,EXT
1,25/08/2023 21:34,3.52,88.96,21333838,MAM,EXT
1,25/08/2023 23:04,2.73,90.44,21333838,MAM,EXT
1,26/08/2023 0:34,2.5,91.95,21333838,MAM,EXT
1,26/08/2023 2:04,1.81,92.05,21333838,MAM,EXT
1,26/08/2023 3:34,1.24,93.45,21333838,MAM,EXT
1,26/08/2023 5:04,0.66,95.12,21333838,MAM,EXT
1,26/08/2023 6:34,0.37,95.86,21333838,MAM,EXT
1,26/08/2023 8:04,0.92,95.54,21333838,MAM,EXT
1,26/08/2023 9:34,3.7,98.71,21333838,MAM,EXT
1,26/08/2023 11:04,13.86,42.94,21333838,MAM,EXT
1,26/08/2023 12:34,14.65,49.82,21333838,MAM,EXT
1,26/08/2023 14:04,15.07,50.8,21333838,MAM,EXT
1,26/08/2023 15:34,12.5,66.13,21333838,MAM,EXT
1,26/08/2023 17:04,9.45,80.11,21333838,MAM,EXT
1,26/08/2023 18:34,6.94,87.66,21333838,MAM,EXT
1,26/08/2023 20:04,6.31,90.34,21333838,MAM,EXT
1,26/08/2023 21:34,7.49,86.09,21333838,MAM,EXT
1,26/08/2023 23:04,7.52,89.38,21333838,MAM,EXT
1,27/08/2023 0:34,6.36,91.83,21333838,MAM,EXT
1,27/08/2023 2:04,5.92,92.7,21333838,MAM,EXT
1,27/08/2023 3:34,4.93,95.03,21333838,MAM,EXT
1,27/08/2023 5:04,4.97,94.49,21333838,MAM,EXT
1,27/08/2023 6:34,3.98,94.27,21333838,MAM,EXT
1,27/08/2023 8:04,3.52,95.6,21333838,MAM,EXT
1,27/08/2023 9:34,6.08,98.76,21333838,MAM,EXT
1,27/08/2023 11:04,15.12,54.08,21333838,MAM,EXT
1,27/08/2023 12:34,14.81,61.84,21333838,MAM,EXT
1,27/08/2023 14:04,15.42,57.17,21333838,MAM,EXT
1,27/08/2023 15:34,13.96,67.62,21333838,MAM,EXT
1,27/08/2023 17:04,11.77,78.46,21333838,MAM,EXT
1,27/08/2023 18:34,8.8,87.61,21333838,MAM,EXT
1,27/08/2023 20:04,7.29,89.93,21333838,MAM,EXT
1,27/08/2023 21:34,6.2,92.5,21333838,MAM,EXT
1,27/08/2023 23:04,5.42,93.71,21333838,MAM,EXT
1,28/08/2023 0:34,4.84,94.2,21333838,MAM,EXT
1,28/08/2023 2:04,4.44,96.69,21333838,MAM,EXT
1,28/08/2023 3:34,4.19,95.39,21333838,MAM,EXT
1,28/08/2023 5:04,3.55,95.65,21333838,MAM,EXT
1,28/08/2023 6:34,2.56,95.87,21333838,MAM,EXT
1,28/08/2023 8:04,2.97,96.82,21333838,MAM,EXT
1,28/08/2023 9:34,6.15,99.32,21333838,MAM,EXT
1,28/08/2023 11:04,15.24,62.77,21333838,MAM,EXT
1,28/08/2023 12:34,17.03,44.67,21333838,MAM,EXT
1,28/08/2023 14:04,7.37,97.97,21333838,MAM,EXT
1,28/08/2023 15:34,8.08,98.88,21333838,MAM,EXT
1,28/08/2023 17:04,8.22,99.32,21333838,MAM,EXT
1,28/08/2023 18:34,8.06,99.66,21333838,MAM,EXT
1,28/08/2023 20:04,7.18,99.86,21333838,MAM,EXT
1,28/08/2023 21:34,6,100,21333838,MAM,EXT
1,28/08/2023 23:04,4.63,100,21333838,MAM,EXT
1,29/08/2023 0:34,3.31,100,21333838,MAM,EXT
1,29/08/2023 2:04,2.44,100,21333838,MAM,EXT
1,29/08/2023 3:34,1.42,100,21333838,MAM,EXT
1,29/08/2023 5:04,1.5,100,21333838,MAM,EXT
1,29/08/2023 6:34,1.91,100,21333838,MAM,EXT
1,29/08/2023 8:04,2.38,100,21333838,MAM,EXT
1,29/08/2023 9:34,8.14,93.21,21333838,MAM,EXT
1,29/08/2023 11:04,14.88,54.53,21333838,MAM,EXT
1,29/08/2023 12:34,16.52,49.51,21333838,MAM,EXT
1,29/08/2023 14:04,15.16,58.42,21333838,MAM,EXT
1,29/08/2023 15:34,13.27,70.12,21333838,MAM,EXT
1,29/08/2023 17:04,9.62,90.49,21333838,MAM,EXT
1,29/08/2023 18:34,7.38,94.36,21333838,MAM,EXT
1,29/08/2023 20:04,6.28,96.36,21333838,MAM,EXT
1,29/08/2023 21:34,6.09,95.76,21333838,MAM,EXT
1,29/08/2023 23:04,5.19,96.16,21333838,MAM,EXT
1,30/08/2023 0:34,4.26,97.24,21333838,MAM,EXT
1,30/08/2023 2:04,3.67,97.94,21333838,MAM,EXT
1,30/08/2023 3:34,3.02,98.31,21333838,MAM,EXT
1,30/08/2023 5:04,2.72,98.88,21333838,MAM,EXT
1,30/08/2023 6:34,2.81,99.2,21333838,MAM,EXT
1,30/08/2023 8:04,6.44,100,21333838,MAM,EXT
1,30/08/2023 9:34,14.14,60.69,21333838,MAM,EXT
1,30/08/2023 11:04,16.81,51.53,21333838,MAM,EXT
1,30/08/2023 12:34,17.65,46.83,21333838,MAM,EXT
1,30/08/2023 14:04,18.54,46.73,21333838,MAM,EXT
1,30/08/2023 15:34,8.73,94.72,21333838,MAM,EXT
1,30/08/2023 17:04,8.65,97.67,21333838,MAM,EXT
1,30/08/2023 18:34,8.11,98.21,21333838,MAM,EXT
1,30/08/2023 20:04,7,98.5,21333838,MAM,EXT
1,30/08/2023 21:34,6.27,99.21,21333838,MAM,EXT
1,30/08/2023 23:04,4.76,99.15,21333838,MAM,EXT
1,31/08/2023 0:34,4.04,99.53,21333838,MAM,EXT
1,31/08/2023 2:04,4.9,99.9,21333838,MAM,EXT
1,31/08/2023 3:34,3.71,99.67,21333838,MAM,EXT
1,31/08/2023 5:04,3.43,100,21333838,MAM,EXT
1,31/08/2023 6:34,3.09,100,21333838,MAM,EXT
1,31/08/2023 8:04,4.37,100,21333838,MAM,EXT
1,31/08/2023 9:34,7.62,98.74,21333838,MAM,EXT
1,31/08/2023 11:04,12.43,63.08,21333838,MAM,EXT
1,31/08/2023 12:34,14.48,51.12,21333838,MAM,EXT
1,31/08/2023 14:04,13.08,56.92,21333838,MAM,EXT
1,31/08/2023 15:34,12.34,56.57,21333838,MAM,EXT
1,31/08/2023 17:04,8.63,82.1,21333838,MAM,EXT
1,31/08/2023 18:34,5.97,90.88,21333838,MAM,EXT
1,31/08/2023 20:04,5.53,90.62,21333838,MAM,EXT
1,31/08/2023 21:34,4.56,94.21,21333838,MAM,EXT
1,31/08/2023 23:04,6.16,82.55,21333838,MAM,EXT
1,1/09/2023 0:34,7.12,79.1,21333838,MAM,EXT
1,1/09/2023 2:04,7.16,79.66,21333838,MAM,EXT
1,1/09/2023 3:34,6.88,82.4,21333838,MAM,EXT
1,1/09/2023 5:04,5.6,90.01,21333838,MAM,EXT
1,1/09/2023 6:34,3.88,92.26,21333838,MAM,EXT
9,1/06/2023 8:37,13.24,77.42,21333842,YES,EXT
9,1/06/2023 10:07,19.38,59.5,21333842,YES,EXT
9,1/06/2023 11:37,22.01,47.17,21333842,YES,EXT
9,1/06/2023 13:07,22.68,45.49,21333842,YES,EXT
9,1/06/2023 14:37,24.49,40.79,21333842,YES,EXT
9,1/06/2023 16:07,21.97,50.81,21333842,YES,EXT
9,1/06/2023 17:37,17.9,62.86,21333842,YES,EXT
9,1/06/2023 19:07,16.98,69.58,21333842,YES,EXT
9,1/06/2023 20:37,15.89,71.93,21333842,YES,EXT
9,1/06/2023 22:07,14.62,76.45,21333842,YES,EXT
9,1/06/2023 23:37,12.71,81.94,21333842,YES,EXT
9,2/06/2023 1:07,11.29,84.49,21333842,YES,EXT
9,2/06/2023 2:37,10.69,85.08,21333842,YES,EXT
9,2/06/2023 4:07,10.26,84.81,21333842,YES,EXT
9,2/06/2023 5:37,9.93,85.45,21333842,YES,EXT
9,2/06/2023 7:07,9.49,85.29,21333842,YES,EXT
9,2/06/2023 8:37,11.99,84.62,21333842,YES,EXT
9,2/06/2023 10:07,16.67,70.4,21333842,YES,EXT
9,2/06/2023 11:37,20.78,52.43,21333842,YES,EXT
9,2/06/2023 13:07,23.07,46.16,21333842,YES,EXT
9,2/06/2023 14:37,23.46,47.92,21333842,YES,EXT
9,2/06/2023 16:07,20.99,63.81,21333842,YES,EXT
9,2/06/2023 17:37,16.96,79.43,21333842,YES,EXT
9,2/06/2023 19:07,16.78,80.04,21333842,YES,EXT
9,2/06/2023 20:37,15.8,82.98,21333842,YES,EXT
9,2/06/2023 22:07,15.13,84.27,21333842,YES,EXT
9,2/06/2023 23:37,13.55,88.82,21333842,YES,EXT
9,3/06/2023 1:07,13.3,85.95,21333842,YES,EXT
9,3/06/2023 2:37,11.97,89.88,21333842,YES,EXT
9,3/06/2023 4:07,11.72,87.99,21333842,YES,EXT
9,3/06/2023 5:37,11.02,91.45,21333842,YES,EXT
9,3/06/2023 7:07,11.31,88.29,21333842,YES,EXT
9,3/06/2023 8:37,12.96,91,21333842,YES,EXT
9,3/06/2023 10:07,17.79,75.14,21333842,YES,EXT
9,3/06/2023 11:37,21.44,56.62,21333842,YES,EXT
9,3/06/2023 13:07,23.75,50.5,21333842,YES,EXT
9,3/06/2023 14:37,23.91,50.56,21333842,YES,EXT
9,3/06/2023 16:07,21.87,64.29,21333842,YES,EXT
9,3/06/2023 17:37,18.08,78.39,21333842,YES,EXT
9,3/06/2023 19:07,16.99,83.32,21333842,YES,EXT
9,3/06/2023 20:37,16.3,84.8,21333842,YES,EXT
9,3/06/2023 22:07,15.57,87.35,21333842,YES,EXT
9,3/06/2023 23:37,14.79,90.28,21333842,YES,EXT
9,4/06/2023 1:07,14.29,91.07,21333842,YES,EXT
9,4/06/2023 2:37,15.3,83.69,21333842,YES,EXT
9,4/06/2023 4:07,15.73,80.26,21333842,YES,EXT
9,4/06/2023 5:37,15.44,83.57,21333842,YES,EXT
9,4/06/2023 7:07,15.51,89.28,21333842,YES,EXT
9,4/06/2023 8:37,16.89,83.65,21333842,YES,EXT
9,4/06/2023 10:07,18.35,78.12,21333842,YES,EXT
9,4/06/2023 11:37,19.61,67.69,21333842,YES,EXT
9,4/06/2023 13:07,19.33,69.02,21333842,YES,EXT
9,4/06/2023 14:37,18.54,68.64,21333842,YES,EXT
9,4/06/2023 16:07,17.73,73.3,21333842,YES,EXT
9,4/06/2023 17:37,15.55,93.21,21333842,YES,EXT
9,4/06/2023 19:07,15.09,95.14,21333842,YES,EXT
9,4/06/2023 20:37,14.83,95.6,21333842,YES,EXT
9,4/06/2023 22:07,14.66,97.25,21333842,YES,EXT
9,4/06/2023 23:37,14.39,96.18,21333842,YES,EXT
9,5/06/2023 1:07,14.26,97.68,21333842,YES,EXT
9,5/06/2023 2:37,14.06,96.47,21333842,YES,EXT
9,5/06/2023 4:07,13.95,96.33,21333842,YES,EXT
9,5/06/2023 5:37,13.69,96.43,21333842,YES,EXT
9,5/06/2023 7:07,13.75,94.27,21333842,YES,EXT
9,5/06/2023 8:37,14.19,95.74,21333842,YES,EXT
9,5/06/2023 10:07,16.61,83.93,21333842,YES,EXT
9,5/06/2023 11:37,15.89,92.61,21333842,YES,EXT
9,5/06/2023 13:07,16.63,86.4,21333842,YES,EXT
9,5/06/2023 14:37,17.35,74.88,21333842,YES,EXT
9,5/06/2023 16:07,16.65,76.97,21333842,YES,EXT
9,5/06/2023 17:37,15.62,82.97,21333842,YES,EXT
9,5/06/2023 19:07,13.99,92.88,21333842,YES,EXT
9,5/06/2023 20:37,14.18,92.07,21333842,YES,EXT
9,5/06/2023 22:07,13.25,95.3,21333842,YES,EXT
9,5/06/2023 23:37,13.3,95.43,21333842,YES,EXT
9,6/06/2023 1:07,13.05,94.25,21333842,YES,EXT
9,6/06/2023 2:37,12.88,93.85,21333842,YES,EXT
9,6/06/2023 4:07,12.67,94.44,21333842,YES,EXT
9,6/06/2023 5:37,12.33,94.67,21333842,YES,EXT
9,6/06/2023 7:07,12.91,93.56,21333842,YES,EXT
9,6/06/2023 8:37,13.22,93.28,21333842,YES,EXT
9,6/06/2023 10:07,16.1,87.85,21333842,YES,EXT
9,6/06/2023 11:37,19.3,64.38,21333842,YES,EXT
9,6/06/2023 13:07,19.08,66.34,21333842,YES,EXT
9,6/06/2023 14:37,21.42,56.05,21333842,YES,EXT
9,6/06/2023 16:07,19.11,70.2,21333842,YES,EXT
9,6/06/2023 17:37,15.96,81.39,21333842,YES,EXT
9,6/06/2023 19:07,15.32,87.33,21333842,YES,EXT
9,6/06/2023 20:37,14.44,90.09,21333842,YES,EXT
9,6/06/2023 22:07,14.53,88.92,21333842,YES,EXT
9,6/06/2023 23:37,13.97,91.49,21333842,YES,EXT
9,7/06/2023 1:07,12.61,90.43,21333842,YES,EXT
9,7/06/2023 2:37,13.46,91.17,21333842,YES,EXT
9,7/06/2023 4:07,12.02,95.36,21333842,YES,EXT
9,7/06/2023 5:37,12.16,93.1,21333842,YES,EXT
9,7/06/2023 7:07,12.18,93.34,21333842,YES,EXT
9,7/06/2023 8:37,13.27,93.71,21333842,YES,EXT
9,7/06/2023 10:07,17.1,82.37,21333842,YES,EXT
9,7/06/2023 11:37,20.01,59.75,21333842,YES,EXT
9,7/06/2023 13:07,19.15,62.93,21333842,YES,EXT
9,7/06/2023 14:37,21.73,54.27,21333842,YES,EXT
9,7/06/2023 16:07,18.66,68.91,21333842,YES,EXT
9,7/06/2023 17:37,15.49,78.77,21333842,YES,EXT
9,7/06/2023 19:07,15.09,80.62,21333842,YES,EXT
9,7/06/2023 20:37,14.01,85.66,21333842,YES,EXT
9,7/06/2023 22:07,13.51,87.01,21333842,YES,EXT
9,7/06/2023 23:37,11.67,90.23,21333842,YES,EXT
9,8/06/2023 1:07,10.55,90.75,21333842,YES,EXT
9,8/06/2023 2:37,9.91,91.9,21333842,YES,EXT
9,8/06/2023 4:07,9.25,89.77,21333842,YES,EXT
9,8/06/2023 5:37,8.09,93.8,21333842,YES,EXT
9,8/06/2023 7:07,8.5,90.69,21333842,YES,EXT
9,8/06/2023 8:37,10.15,94.28,21333842,YES,EXT
9,8/06/2023 10:07,15.02,81.49,21333842,YES,EXT
9,8/06/2023 11:37,18.3,64.03,21333842,YES,EXT
9,8/06/2023 13:07,21.06,51.65,21333842,YES,EXT
9,8/06/2023 14:37,21.52,52.58,21333842,YES,EXT
9,8/06/2023 16:07,18.7,66.58,21333842,YES,EXT
9,8/06/2023 17:37,16.86,73.72,21333842,YES,EXT
9,8/06/2023 19:07,16.66,79.11,21333842,YES,EXT
9,8/06/2023 20:37,16,74.91,21333842,YES,EXT
9,8/06/2023 22:07,15.11,71.84,21333842,YES,EXT
9,8/06/2023 23:37,11.87,89.61,21333842,YES,EXT
9,9/06/2023 1:07,12.04,85.68,21333842,YES,EXT
9,9/06/2023 2:37,12.14,80.69,21333842,YES,EXT
9,9/06/2023 4:07,11.04,84.21,21333842,YES,EXT
9,9/06/2023 5:37,11.88,78.25,21333842,YES,EXT
9,9/06/2023 7:07,8.31,86.7,21333842,YES,EXT
9,9/06/2023 8:37,10.18,87.34,21333842,YES,EXT
9,9/06/2023 10:07,16.36,66.66,21333842,YES,EXT
9,9/06/2023 11:37,19.2,50.91,21333842,YES,EXT
9,9/06/2023 13:07,21.09,45.92,21333842,YES,EXT
9,9/06/2023 14:37,22.87,39.7,21333842,YES,EXT
9,9/06/2023 16:07,20.5,48.39,21333842,YES,EXT
9,9/06/2023 17:37,16.3,63.3,21333842,YES,EXT
9,9/06/2023 19:07,14.5,69.87,21333842,YES,EXT
9,9/06/2023 20:37,12.84,74.03,21333842,YES,EXT
9,9/06/2023 22:07,11.83,71.98,21333842,YES,EXT
9,9/06/2023 23:37,11.82,65.19,21333842,YES,EXT
9,10/06/2023 1:07,11.55,63.06,21333842,YES,EXT
9,10/06/2023 2:37,8.03,80.43,21333842,YES,EXT
9,10/06/2023 4:07,7.01,82.99,21333842,YES,EXT
9,10/06/2023 5:37,7.27,84.21,21333842,YES,EXT
9,10/06/2023 7:07,6.8,83.54,21333842,YES,EXT
9,10/06/2023 8:37,8.6,82.71,21333842,YES,EXT
9,10/06/2023 10:07,14.91,65.12,21333842,YES,EXT
9,10/06/2023 11:37,18.48,52.15,21333842,YES,EXT
9,10/06/2023 13:07,20.13,42.78,21333842,YES,EXT
9,10/06/2023 14:37,21.66,38.62,21333842,YES,EXT
9,10/06/2023 16:07,18.77,54.42,21333842,YES,EXT
9,10/06/2023 17:37,14.98,68.81,21333842,YES,EXT
9,10/06/2023 19:07,14.19,72.26,21333842,YES,EXT
9,10/06/2023 20:37,12.87,76.29,21333842,YES,EXT
9,10/06/2023 22:07,11.87,80.5,21333842,YES,EXT
9,10/06/2023 23:37,12.15,79.57,21333842,YES,EXT
9,11/06/2023 1:07,10.11,86.05,21333842,YES,EXT
9,11/06/2023 2:37,9.25,87.55,21333842,YES,EXT
9,11/06/2023 4:07,8.57,88.98,21333842,YES,EXT
9,11/06/2023 5:37,8.12,89.89,21333842,YES,EXT
9,11/06/2023 7:07,7.76,90.29,21333842,YES,EXT
9,11/06/2023 8:37,9.34,91.12,21333842,YES,EXT
9,11/06/2023 10:07,15.11,76.75,21333842,YES,EXT
9,11/06/2023 11:37,18.66,63.41,21333842,YES,EXT
9,11/06/2023 13:07,19.36,60.13,21333842,YES,EXT
9,11/06/2023 14:37,20.68,59.16,21333842,YES,EXT
9,11/06/2023 16:07,18.8,67.53,21333842,YES,EXT
9,11/06/2023 17:37,15.75,80.58,21333842,YES,EXT
9,11/06/2023 19:07,15.83,81.34,21333842,YES,EXT
9,11/06/2023 20:37,14.96,85.23,21333842,YES,EXT
9,11/06/2023 22:07,14.63,84.74,21333842,YES,EXT
9,11/06/2023 23:37,14.57,83.9,21333842,YES,EXT
9,12/06/2023 1:07,11.41,91.42,21333842,YES,EXT
9,12/06/2023 2:37,10.48,91.53,21333842,YES,EXT
9,12/06/2023 4:07,10.24,90.31,21333842,YES,EXT
9,12/06/2023 5:37,9.42,95.51,21333842,YES,EXT
9,12/06/2023 7:07,8.93,90.11,21333842,YES,EXT
9,12/06/2023 8:37,10.33,93.26,21333842,YES,EXT
9,12/06/2023 10:07,14.14,87.5,21333842,YES,EXT
9,12/06/2023 11:37,18.8,60.71,21333842,YES,EXT
9,12/06/2023 13:07,21.31,50.54,21333842,YES,EXT
9,12/06/2023 14:37,22.68,42.89,21333842,YES,EXT
9,12/06/2023 16:07,20,59.59,21333842,YES,EXT
9,12/06/2023 17:37,16.3,71.85,21333842,YES,EXT
9,12/06/2023 19:07,14.94,76.5,21333842,YES,EXT
9,12/06/2023 20:37,14.65,78.72,21333842,YES,EXT
9,12/06/2023 22:07,12.27,85.44,21333842,YES,EXT
9,12/06/2023 23:37,11,89.51,21333842,YES,EXT
9,13/06/2023 1:07,10.39,90.28,21333842,YES,EXT
9,13/06/2023 2:37,10.68,91.41,21333842,YES,EXT
9,13/06/2023 4:07,11.03,92.02,21333842,YES,EXT
9,13/06/2023 5:37,13.25,82.59,21333842,YES,EXT
9,13/06/2023 7:07,11.19,90.45,21333842,YES,EXT
9,13/06/2023 8:37,12.9,86.96,21333842,YES,EXT
9,13/06/2023 10:07,16.02,79.49,21333842,YES,EXT
9,13/06/2023 11:37,17.78,60.27,21333842,YES,EXT
9,13/06/2023 13:07,17.52,60.45,21333842,YES,EXT
9,13/06/2023 14:37,16.18,70.01,21333842,YES,EXT
9,13/06/2023 16:07,17.1,69.44,21333842,YES,EXT
9,13/06/2023 17:37,14.57,81.86,21333842,YES,EXT
9,13/06/2023 19:07,12.99,87.94,21333842,YES,EXT
9,13/06/2023 20:37,11.72,93.12,21333842,YES,EXT
9,13/06/2023 22:07,11.49,94.43,21333842,YES,EXT
9,13/06/2023 23:37,11.25,83.68,21333842,YES,EXT
9,14/06/2023 1:07,11.83,84.38,21333842,YES,EXT
9,14/06/2023 2:37,11.85,79.06,21333842,YES,EXT
9,14/06/2023 4:07,9.6,84.55,21333842,YES,EXT
9,14/06/2023 5:37,11.47,76.14,21333842,YES,EXT
9,14/06/2023 7:07,9.63,83.48,21333842,YES,EXT
9,14/06/2023 8:37,12.59,67.08,21333842,YES,EXT
9,14/06/2023 10:07,15.77,49.94,21333842,YES,EXT
9,14/06/2023 11:37,17.61,41.22,21333842,YES,EXT
9,14/06/2023 13:07,19.12,37.18,21333842,YES,EXT
9,14/06/2023 14:37,20.74,31.33,21333842,YES,EXT
9,14/06/2023 16:07,19.18,32.21,21333842,YES,EXT
9,14/06/2023 17:37,16.65,38.42,21333842,YES,EXT
9,14/06/2023 19:07,15.3,41.77,21333842,YES,EXT
